Grupo,PERIODO,BEL,BRUTO,NETO,IRR,PND_real,IS_eff,g,mr,c,PE,TC,Año,ces,PR,dBRUTO_real,dNETO_real,PD_tom_real,PD_ret_real,PND_NT_reg_m,BRUTO_NT_reg_m,NETO_NT_reg_m,dBRUTO_NT_reg_m,dNETO_NT_reg_m,PD_tom_NT_reg_m,PD_ret_NT_reg_m,PND_NT_reg_t,BRUTO_NT_reg_t,NETO_NT_reg_t,dBRUTO_NT_reg_t,dNETO_NT_reg_t,PD_tom_NT_reg_t,PD_ret_NT_reg_t,PND_NT_reg_susc,BRUTO_NT_reg_susc,NETO_NT_reg_susc,dBRUTO_NT_reg_susc,dNETO_NT_reg_susc,PD_tom_NT_reg_susc,PD_ret_NT_reg_susc,PND_MEC_pub,BRUTO_MEC_pub,NETO_MEC_pub,dBRUTO_MEC_pub,dNETO_MEC_pub,PD_tom_MEC_pub,PD_ret_MEC_pub,PND_MEC_prop,BRUTO_MEC_prop,NETO_MEC_prop,dBRUTO_MEC_prop,dNETO_MEC_prop,PD_tom_MEC_prop,PD_ret_MEC_prop,PND_MEC_reg,BRUTO_MEC_reg,NETO_MEC_reg,dBRUTO_MEC_reg,dNETO_MEC_reg,PD_tom_MEC_reg,PD_ret_MEC_reg,PND_CAL,BRUTO_CAL,NETO_CAL,dBRUTO_CAL,dNETO_CAL,PD_tom_CAL,PD_ret_CAL
Diversos,202301,17845838.739848185,20302796.69674611,17336454.5480121,2966342.1487340094,26475238.055685014,0.6740577252719417,0.043022838258145735,0.09465396095061063,0.16622038291259625,2503418.2591984714,18.839,2023,0.1815482621345899,2048927.0248449887,-1471632.698042933,-1317576.200005468,3975050.9572414043,3366503.2248504567,27213507.443087555,20868945.83762783,17819886.41185306,-1804632.1096187308,-1604439.8254503086,4308050.368817203,3653366.8502952973,23473486.739836536,18000874.176854916,15370854.648884164,-1701730.879688654,-1508255.8838017825,4205149.138887126,3557182.908646771,9800714.045556672,7515773.959477352,6417681.050931002,-660002.911450495,-586460.8429418737,3163421.1706489665,2635387.8677868624,3655020.080444082,2802888.0971609,2393371.8504594904,193123.6905148956,157601.41514755972,2310294.568683576,1891325.609697429,2740341.665803303,2101457.9586936035,1794424.2327604457,253843.80371264694,211583.61578724603,2249574.4554858245,1837343.4090577427,27521755.72478774,21105329.064185306,18021732.843373645,-1793573.286922101,-1595627.5387833565,4296991.546120573,3644554.5636283453,27213507.443087555,20868945.83762783,17819886.41185306,-1804632.1096187308,-1604439.8254503086,4308050.368817203,3653366.8502952973
Diversos,202302,17738979.142496984,20253792.08089363,17702193.056048196,2551599.0248454325,27000637.339150812,0.6569837192981937,0.0441409317835622,0.0976266929593942,0.1438413678909294,5607166.390027994,18.3253,2023,0.1815482621345899,4589195.07641893,-49004.61585248262,365738.50803609565,5656171.005880477,4223456.568382834,28332579.41117039,21252912.118381146,18575442.65390769,383966.2807533145,755556.2420546301,5223200.10927468,3833638.8343642997,24349819.79758119,18265353.56157439,15964260.603276677,264479.3847194724,593405.9543925133,5342687.005308522,3995789.1220264165,8632631.041477496,6475532.856094143,5659736.818741154,-1040241.1033832086,-757944.2321898481,6647407.493411203,5347139.308608778,3667184.0741417943,2750838.16826556,2404284.0040073325,-52049.928895339835,10912.153547842056,5659216.318923334,4578282.922871088,2721584.078156396,2041522.1076919893,1784328.5017547926,-59935.85100161424,-10095.73100565304,5667102.241029609,4599290.807424583,28589297.842747245,21445482.451858103,18743752.726730667,340153.38767279685,722019.883357022,5267013.002355197,3867175.193061908,28332579.41117039,21252912.118381146,18575442.65390769,383966.2807533145,755556.2420546301,5223200.10927468,3833638.8343642997
Diversos,202303,17042856.484148253,19538128.9060549,17229508.135359954,2308620.7706949464,25875552.872916766,0.6586470468032606,0.04402929147782455,0.10238233994250272,0.13545973193180497,3729854.0641078576,18.0201,2023,0.1815482621345899,3052705.540753439,-715663.1748387292,-472684.9206882417,4445517.238946587,3525390.461441681,27488068.272187777,20755708.058418896,18303218.41805744,-497204.0599622503,-272224.2358502485,4227058.124070108,3324929.7766036876,23406161.019216474,17673538.93597325,15585237.682794945,-591814.6256011389,-379022.9204817321,4321668.689708997,3431728.461235171,7387303.513280974,5578009.83111385,4918913.4858512655,-897523.0249802936,-740823.3328898884,4627377.089088151,3793528.8736433275,3399428.001036383,2566842.2552091554,2263544.7708918685,-183995.9130564048,-140739.23311546398,3913849.9771642624,3193444.773868903,2462975.363769767,1859745.0027875185,1639997.9654803355,-181777.10490447073,-144330.53627445712,3911631.1690123286,3197036.0770278964,27716780.10844516,20928403.93707641,18455508.591828924,-517078.51478169486,-288244.1349017434,4246932.5788895525,3340949.6756551825,27488068.272187777,20755708.058418896,18303218.41805744,-497204.0599622503,-272224.2358502485,4227058.124070108,3324929.7766036876
Diversos,202304,16559515.566871615,18968165.69028585,15990281.437831469,2977884.252454387,25544838.690438185,0.6482528923962275,0.0447354020844173,0.10071873959548179,0.17982918886901725,4741582.593890996,17.9882,2023,0.1815482621345899,3880756.514202465,-569963.2157690488,-1239226.6975284852,5311545.8096600445,5119983.21173095,27484006.88704451,20408083.322974987,17204140.941694137,-347624.7354439087,-1099077.476363305,5089207.329334904,4979833.990565769,23346908.097645268,17336105.603116475,14614444.651955266,-337433.33285677433,-970793.0308396798,5079015.92674777,4851549.545042144,6506937.751163017,4831687.328158225,4073142.414420235,-746322.5029556248,-845771.0714310305,5487905.096846621,4726527.585633496,3446492.1478368333,2559171.929118838,2157397.824469953,-7670.3260903172195,-106146.94642191567,4749252.919981313,3986903.4606243805,2512619.026809389,1865730.0832721659,1572822.0432948503,5985.080484647304,-67175.92218548525,4735597.513406348,3947932.43638795,27700451.94415493,20568803.292901855,17339628.874147538,-359600.64417455345,-1115879.7176813856,5101183.238065549,4996636.23188385,27484006.88704451,20408083.322974987,17204140.941694137,-347624.7354439087,-1099077.476363305,5089207.329334904,4979833.990565769
Diversos,202305,17025870.516603917,19435288.64579447,16633723.680223424,2801564.9655710454,25075555.031371966,0.678982798,0.04271061483938531,0.09880450633112087,0.16454753152497617,4645339.57200909,17.6886,2023,0.1815482621345899,3801986.2456858004,467122.95550861955,643442.2423919551,4178216.616500471,3158544.0032938453,27419448.794309445,21251968.347630557,18188531.984156225,843885.0246555693,984391.0424620882,3801454.547353521,2817595.2032237123,23287402.239705462,18049346.61558449,15447562.919379301,713241.0124680139,833118.2674240358,3932098.5595410764,2968867.9782617646,5574655.200807971,4320743.161733889,3697915.1251786584,-510944.1664243359,-375227.28924157657,5156283.738433426,4177213.534927377,2984118.3650874784,2312898.0278255558,1979497.5725101382,-246273.9012932824,-177900.2519598147,4891613.473302373,3979886.497645615,2025791.741697321,1570128.644685875,1343797.1770879733,-295601.4385862909,-229024.86620687693,4940941.010595381,4031011.1118926774,27630942.62726691,21415890.6889383,18328825.18895606,847087.3960364461,989196.3148085214,3798252.1759726442,2812789.930877279,27419448.794309445,21251968.347630557,18188531.984156225,843885.0246555693,984391.0424620882,3801454.547353521,2817595.2032237123
Diversos,202306,18167983.526139896,21845772.075767137,18844868.008717194,3000904.0670499424,24734269.542609874,0.7345267866043831,0.03948079662281969,0.16295160564877412,0.1651754066560152,4357825.54368354,17.1156,2023,0.1815482621345899,3566669.8895420693,2410483.4299726672,2211144.32849377,1947342.1137108728,1355525.561048299,27067641.378543712,23906649.968603678,20622647.78861651,2654681.6209731214,2434115.8044602834,1703143.9227104187,1132554.085081786,22900773.766755585,20226394.12113649,17447940.323790345,2177047.5055520013,2000377.404411044,2180778.038131539,1566292.4851310253,5384865.154791133,4756014.186214573,4102691.3251658473,435271.0244806837,404776.1999871889,3922554.5192028563,3161893.6895548804,3057819.1850446486,2700723.417375068,2329731.17873645,387825.3895495124,350233.606226312,3970000.1541340277,3216436.2833157573,2098527.0019357004,1853458.5183586932,1598853.1335473787,283329.8736728183,255055.95645940537,4074495.670010722,3311613.933082664,27273340.618088394,24088327.40587388,20779368.609178245,2672436.7169355787,2450543.4202221856,1685388.8267479613,1116126.4693198837,27067641.378543712,23906649.968603678,20622647.78861651,2654681.6209731214,2434115.8044602834,1703143.9227104187,1132554.085081786
Diversos,202307,15374001.64833196,18137495.59190645,15710406.375341907,2427089.216564542,22051664.701608278,0.697181,0.0417994615483072,0.13795165379480348,0.15786971226374721,1790404.5068131054,16.7442,2023,0.1815482621345899,1465359.6800832488,-3708276.4838606864,-3134461.633375287,5498680.990673792,4599821.313458536,24215843.587465305,19917532.860451814,17252245.97003106,-3989117.1081518643,-3370401.818585448,5779521.614964969,4835761.498668697,20402419.174730558,16780991.04322563,14535423.996888004,-3445403.077910859,-2912516.326902341,5235807.584723964,4377876.00698559,4815043.561820215,3960373.629795955,3430411.8122044676,-795640.5564186177,-672279.5129613797,2586045.0632317234,2137639.1930446285,3115512.3193822014,2562509.076931671,2219604.064690348,-138214.3404433974,-110127.11404610192,1928618.8472565028,1575486.7941293507,2204001.6783015286,1812791.5178137517,1570210.797533452,-40667.00054494152,-28642.33601392666,1831071.507358047,1494002.0160971754,24517616.783926606,20165741.33335559,17467240.149098504,-3922586.072518289,-3312128.4600797407,5712990.579331394,4777488.1401629895,24215843.587465305,19917532.860451814,17252245.97003106,-3989117.1081518643,-3370401.818585448,5779521.614964969,4835761.498668697
Diversos,202308,15869578.972395515,18285860.58035086,15592167.491439562,2693693.0889113,24571406.567569986,0.6458555365463131,0.04432221982544482,0.10793648925299819,0.1697394173844731,6660799.94360547,17.0552,2023,0.1815482621345899,5451543.289417722,148364.98844441026,-118238.88390234485,6512434.955161059,5569782.173320067,26305464.42889966,19576333.724545453,16692540.827387888,-341199.13590636104,-559705.1426431723,7001999.079511831,6011248.432060895,22530178.81572437,16766793.856174989,14296874.732865538,-14197.187050642446,-238549.2640224658,6674997.130656112,5690092.553440188,4973420.049455185,3701182.7296809535,3155960.901267114,-259190.90011500148,-274450.9109373535,6919990.8437204715,5725994.200355075,3360774.6644498627,2501063.8600239987,2132631.7370146043,-61445.21690767212,-86972.32767574396,6722245.160513142,5538515.617093466,2408950.8050320013,1792723.5237675481,1528637.1306179455,-20067.99404620356,-41573.66691550659,6680867.937651673,5493116.956333229,26693243.553471655,19864916.10538696,16938612.09088611,-300825.22796862945,-528628.0582123958,6961625.171574099,5980171.347630118,26305464.42889966,19576333.724545453,16692540.827387888,-341199.13590636104,-559705.1426431723,7001999.079511831,6011248.432060895
Diversos,202309,16378068.648546295,19217010.2932654,16289655.196552657,2927355.096712741,24561551.85996774,0.6668173388197226,0.04348983075090296,0.12984816810838762,0.178736282007987,4726926.581631751,17.4279,2023,0.1815482621345899,3868761.275498709,931149.7129145376,697487.7051130943,3795776.868717213,3171273.570385615,26544517.122931562,20768486.5227325,17604792.797978807,1192152.7981870472,912251.9705909193,3534773.7834447036,2956509.30490779,22792226.581246126,17832686.440799642,15116207.40769794,1065892.5846246537,819332.6748324018,3661033.997007097,3049428.6006663074,4933650.714347949,3860098.7877939907,3272084.331444167,158916.05811303714,116123.43017705297,4568010.523518713,3752637.845321656,3222993.634078375,2521677.0582872415,2137546.3284708704,20613.19826324284,4914.59145626612,4706313.383368508,3863846.684042443,2266475.024420816,1773294.8684204584,1503166.2848465405,-19428.65534708975,-25470.845771404915,4746355.23697884,3894232.121270114,27021190.759381615,21141436.98736169,17920931.176503412,1276520.881974727,982319.0856173038,3450405.699657024,2886442.1898814053,26544517.122931562,20768486.5227325,17604792.797978807,1192152.7981870472,912251.9705909193,3534773.7834447036,2956509.30490779
Diversos,202310,17642103.713073146,20774616.84169649,17637559.435244516,3137057.4064519703,27726718.387092907,0.6362853139261421,0.04557668730994783,0.13198224667943154,0.17781651539251236,7170313.703793514,18.0255,2023,0.1815482621345899,5868555.711909967,1557606.548431091,1347904.238691859,5612707.155362423,4520651.473218108,29065948.915420096,21778053.335704796,18489472.658839725,1009566.812972296,884679.8608609177,6160746.890821218,4983875.851049049,24973559.22415121,18711775.29240788,15886215.922711242,879088.8516082391,770008.5150133017,6291224.8521852745,5098547.196896665,4666295.218100588,3496284.481736833,2968330.33403473,-363814.30605715746,-303753.99740943685,7534128.0098506715,6172309.709319403,2856784.0509350207,2140483.89099202,1817261.5232922984,-381193.1672952217,-320284.80517857196,7551506.871088736,6188840.517088538,1892806.4947477637,1418210.735756034,1204054.752691951,-355084.13266442437,-299111.5321545894,7525397.836457938,6167667.244064556,29534479.890616983,22129106.473414473,18787515.247469142,987669.4860527851,866584.0709657297,6182644.2177407285,5001971.640944237,29065948.915420096,21778053.335704796,18489472.658839725,1009566.812972296,884679.8608609177,6160746.890821218,4983875.851049049
Diversos,202311,19687848.75109994,22973224.36778568,19138057.44825245,3835166.9195332224,29909237.696756423,0.6582531106513302,0.04405552908834991,0.12281773666153002,0.19479867851580054,6761829.436593324,17.3873,2023,0.1815482621345899,5534231.053529293,2198607.5260891914,1500498.0130079351,4563221.9105041325,4033733.040521358,31039133.24869934,23841094.832761213,19861044.9814972,2063041.4970564172,1371572.3226574734,4698787.939536907,4162658.73087182,26771250.056548897,20562942.472515456,17130149.779756095,1851167.180107575,1243933.8570448533,4910662.256485749,4290297.19648444,6101190.109935422,4686311.658195885,3903975.3540531294,1190027.1764590517,935645.0200183992,5571802.260134272,4598586.033510894,3141282.857267554,2412812.9447616297,2010016.1827299506,272329.0537696099,192754.6594376522,6489500.382823714,5341476.3940916415,2152006.301211792,1652951.6432305647,1377006.683993788,234740.90747453063,172951.93130183686,6527088.529118793,5361279.122227456,31327256.05934026,24062401.374955323,20045406.447279252,1933294.9015408494,1257891.19981011,4828534.535052475,4276339.853719183,31039133.24869934,23841094.832761213,19861044.9814972,2063041.4970564172,1371572.3226574734,4698787.939536907,4162658.73087182
Diversos,202312,25437594.113729324,31002581.274386145,25086801.85069489,5915779.423691251,33119530.036876112,0.768054199,0.038829577990226065,0.1799406066340051,0.2325604928375814,7974855.757573857,16.9666,2023,0.1815482621345899,6527034.554012295,8029356.906600464,5948744.40244244,-54501.14902660716,578290.1515698545,34009591.536340885,31835751.429446757,25760990.05466831,7994656.596685544,5899945.073171113,-19800.839111686684,627089.4808411822,29540445.855209984,27652266.577697292,22375779.817095906,7089324.105181836,5245630.03733981,885531.6523920214,1281404.5166724846,9091905.16245718,8510764.748903314,6886777.167487452,3824453.0907074288,2982801.8134343224,4150402.666866428,3544232.7405779725,3778491.129218745,3536975.8628133098,2862065.31758685,1124162.91805168,852049.1348568993,6850692.839522177,5674985.419155396,2753610.2697512824,2577603.7912040562,2085756.504828853,924652.1479734916,708749.8208350651,7050203.609600365,5818284.73317723,34229234.71875391,32041355.361825712,25927361.52760034,7978953.986870389,5881955.080321088,-4098.22929653246,645079.4736912064,34009591.536340885,31835751.429446757,25760990.05466831,7994656.596685544,5899945.073171113,-19800.839111686684,627089.4808411822
