Ramo,CohorteAAAAMM,Antiguedad,PrimaDevAcum
LN04005,201510,124,6.96804
LN04005,201510,126,45.148716
LN04005,201510,129,45.148716
LN04005,201601,122,0.0
LN04005,201601,123,-16139.95614
LN04005,201601,124,-13456.5872505
LN04005,201601,126,-13456.5872505
LN04005,201604,119,21461.474475
LN04005,201604,123,105634.2396567
LN04005,201607,114,0.0
LN04005,201607,115,0.0
LN04005,201607,116,13.268486
LN04005,201610,112,-120.024489
LN04005,201610,114,-120.024489
LN04005,201610,117,5258.170220999999
LN04005,201701,108,0.0
LN04005,201701,110,24.0947001
LN04005,201701,111,24.0947001
LN04005,201701,112,24.0947001
LN04005,201701,114,121.08592949999999
LN04005,201702,113,471.54873299999997
LN04005,201704,111,23932.3956027
LN04005,201705,108,92714.03630339999
LN04005,201706,109,0.0
LN04005,201707,102,-13985.9892216
LN04005,201707,103,-13985.9892216
LN04005,201707,104,-13937.2801416
LN04005,201707,105,-13607.900606000001
LN04005,201707,107,-4493.225962400002
LN04005,201707,108,-4493.225962400002
LN04005,201708,101,0.0
LN04005,201708,104,0.0
LN04005,201708,106,-495274.6988389999
LN04005,201708,107,-503289.0576389999
LN04005,201711,99,841.5144429999999
LN04005,201711,101,841.5144429999999
LN04005,201711,104,841.5144429999999
LN04005,201801,96,-19730.4652
LN04005,201801,98,-19647.8452
LN04005,201801,99,-19647.8452
LN04005,201801,100,-19647.8452
LN04005,201801,102,-19510.537888299998
LN04005,201803,100,29066.399502
LN04005,201804,95,396644.752233
LN04005,201804,99,396763.6796286
LN04005,201807,90,-156.969576
LN04005,201807,91,-156.969576
LN04005,201807,92,-242.6377322
LN04005,201807,93,-242.6377322
LN04005,201807,94,-242.6377322
LN04005,201810,87,0.0
LN04005,201810,88,0.0
LN04005,201810,89,0.0
LN04005,201810,92,0.0
LN04005,201811,86,9789.32888
LN04005,201811,88,9790.879742
LN04005,201811,91,9791.573346
LN04005,201901,84,172.6665336
LN04005,201901,85,704.5671721
LN04005,201901,86,741.8973667
LN04005,201901,87,1753.0159411
LN04005,201901,88,1753.0159411
LN04005,201901,90,3956.5261761
LN04005,201903,88,-85785.3717438
LN04005,201904,83,0.0
LN04005,201904,87,-2519.5190592
LN04005,201906,83,2427.28976
LN04005,201907,78,-7.8484788
LN04005,201907,79,-7.8484788
LN04005,201907,80,-191.59168720000005
LN04005,201907,81,-4739.0170872
LN04005,201907,82,-4739.0170872
LN04005,201907,83,-4739.0170872
LN04005,201910,75,0.0
LN04005,201910,76,0.0
LN04005,201910,77,19702.554687
LN04005,201910,78,19702.554687
LN04005,201910,80,19739.315699
LN04005,201912,73,0.0
LN04005,201912,76,0.0
LN04005,202001,72,-10791.9695596
LN04005,202001,73,100539.79182550001
LN04005,202001,74,256382.6277304
LN04005,202001,75,256382.62773040004
LN04005,202001,76,256812.74835280003
LN04005,202001,77,297858.30763550004
LN04005,202001,78,321989.70265510003
LN04005,202003,76,33.44544
LN04005,202004,71,78606.44433
LN04005,202004,75,88408.6234362
LN04005,202006,71,3539.1788800000004
LN04005,202007,66,1009.0098484000001
LN04005,202007,67,1009.0098484000001
LN04005,202007,68,2023.0001658
LN04005,202007,69,-48649.1983872
LN04005,202007,70,-37896.17014260001
LN04005,202007,71,19776.41382219999
LN04005,202007,72,16770.273384799988
LN04005,202010,63,876.1566352
LN04005,202010,64,876.1566352
LN04005,202010,65,3703.2057898000003
LN04005,202010,66,3962.9046138000003
LN04005,202010,67,216663.9605298
LN04005,202101,60,4583.8914508
LN04005,202101,61,453683.24703040003
LN04005,202101,62,2054382.386489
LN04005,202101,63,2058771.5603006
LN04005,202101,64,2058786.9217514
LN04005,202101,65,2058938.6476264
LN04005,202101,66,1654503.0243193
LN04005,202104,58,-175.246206
LN04005,202104,59,3814.4804790000003
LN04005,202104,61,-108216.6717862
LN04005,202104,62,-103532.41717219999
LN04005,202104,63,-114203.69816269999
LN04005,202105,58,110858.5885888
LN04005,202105,59,604094.4544096
LN04005,202105,60,605525.6123296
LN04005,202105,61,605525.6123296
LN04005,202105,62,612868.3048186
LN04005,202106,59,8713.262751999999
LN04005,202107,54,114171.4891546
LN04005,202107,55,112626.9041521
LN04005,202107,56,183735.8589175
LN04005,202107,57,174879.8112463
LN04005,202107,58,170335.91609470002
LN04005,202107,59,172151.7506915
LN04005,202107,60,169391.4024547
LN04005,202108,53,100354.29290920001
LN04005,202108,56,123114.67089920002
LN04005,202108,58,123114.67089920002
LN04005,202109,57,21188.2706166
LN04005,202110,51,574.8304044
LN04005,202110,52,574.8304044
LN04005,202110,54,898.0816404
LN04005,202110,55,123195.05418440001
LN04005,202110,57,275124.0762392
LN04005,202112,49,0.0
LN04005,202112,50,0.0
LN04005,202201,48,123999.88527880001
LN04005,202201,49,1965112.3595967002
LN04005,202201,50,4080295.0300438004
LN04005,202201,51,4080708.6694606002
LN04005,202201,52,4289891.2741796
LN04005,202201,53,4830824.031571601
LN04005,202201,54,5859148.2751037
LN04005,202202,47,26144.554640000002
LN04005,202202,49,77708.47600600001
LN04005,202202,50,40241.96866600001
LN04005,202202,51,79744.699231
LN04005,202202,52,735367.4217632
LN04005,202204,46,-939.814395
LN04005,202204,47,199060.8545953
LN04005,202204,48,199060.8545953
LN04005,202204,49,198688.24509130002
LN04005,202204,50,199015.2793773
LN04005,202204,51,505461.2243612
LN04005,202205,46,-361.0366
LN04005,202205,47,251526.3849024
LN04005,202205,48,360405.3015612
LN04005,202205,49,368919.2906612
LN04005,202206,47,41617.66912
LN04005,202207,42,43478.69252130001
LN04005,202207,43,180050.3115888
LN04005,202207,44,302966.4041454
LN04005,202207,45,653836.8376064
LN04005,202207,46,754040.1128686
LN04005,202207,47,752323.4886617999
LN04005,202207,48,766152.5880706
LN04005,202208,41,-4816.05952
LN04005,202208,44,16660.4660136
LN04005,202208,45,10631.633757599997
LN04005,202208,46,16937.116211999997
LN04005,202209,43,505693.6080174997
LN04005,202209,44,505786.1926574997
LN04005,202209,45,513493.6455380997
LN04005,202209,46,514943.3372885997
LN04005,202210,39,-351018.7224428
LN04005,202210,40,5193893.3130438
LN04005,202210,41,5204638.3511408
LN04005,202210,42,5225347.467149801
LN04005,202212,39,5272.981524
LN04005,202301,36,127236.76346520001
LN04005,202301,37,16095839.6515672
LN04005,202301,38,27972081.928882398
LN04005,202301,39,28025462.0977628
LN04005,202301,40,28006573.406486798
LN04005,202301,41,28325587.5079912
LN04005,202301,42,32110522.986284
LN04005,202302,35,1471.1808804
LN04005,202302,36,1471.1808804
LN04005,202302,37,-12460.0292532
LN04005,202302,38,818293.7467899999
LN04005,202302,39,-55593.469142000074
LN04005,202302,40,-40984.03915520007
LN04005,202302,41,-38177.390787600074
LN04005,202304,33,193975.3174522
LN04005,202304,34,474397.0124196
LN04005,202304,35,768591.2330352
LN04005,202304,36,-1065715.9268103999
LN04005,202304,37,-909503.2784676999
LN04005,202304,38,-908688.1203666999
LN04005,202304,39,7433706.2289603995
LN04005,202305,32,-4.862160000950098
LN04005,202305,33,-214786.79014320095
LN04005,202305,35,12564.349951199023
LN04005,202305,36,175681.80159219904
LN04005,202305,37,175681.80159219904
LN04005,202305,38,194706.70921479905
LN04005,202306,31,171378.2831266
LN04005,202306,33,354519.096004
LN04005,202306,34,642715.4733775
LN04005,202306,35,735236.3522575
LN04005,202307,30,1404526.6460018
LN04005,202307,31,2519417.8463928998
LN04005,202307,32,3253835.1241518
LN04005,202307,33,4216813.0437685
LN04005,202307,34,4556840.86492
LN04005,202307,35,4896667.2733364
LN04005,202307,36,5043786.3026397
LN04005,202308,29,55921.1428
LN04005,202308,31,2810.322748000006
LN04005,202308,32,31301.53188799914
LN04005,202308,33,325977.12907199917
LN04005,202308,34,325977.12907199917
LN04005,202308,35,413097.23390599916
LN04005,202309,31,4231840.973643
LN04005,202309,32,4232588.812971001
LN04005,202309,34,4079484.8122710004
LN04005,202310,27,-277123.1427836
LN04005,202310,28,2394534.7244436
LN04005,202310,29,2509889.8928898
LN04005,202310,30,2322372.9682288
LN04005,202310,31,3144883.7154566003
LN04005,202310,32,3478006.5360088
LN04005,202310,33,3704363.2065338
LN04005,202311,31,224583.426368
LN04005,202312,31,0.0
LN04005,202401,24,2859269.9938192004
LN04005,202401,25,34671242.1928067
LN04005,202401,26,36055217.3763669
LN04005,202401,27,38865080.0295889
LN04005,202401,28,39492996.8537258
LN04005,202401,29,39890546.160564795
LN04005,202401,30,40213965.2167093
LN04005,202402,24,3129.4742286
LN04005,202402,25,11520.4349998
LN04005,202402,26,1783627.5019518
LN04005,202402,27,1927837.4919614
LN04005,202402,28,1927837.4919614
LN04005,202402,29,2028819.7622228
LN04005,202403,23,-785.3396718
LN04005,202403,25,-3339.8356845999997
LN04005,202403,26,-3434.2640453999998
LN04005,202403,28,-3434.2640453999998
LN04005,202404,21,708965.7477447999
LN04005,202404,22,14506538.675365102
LN04005,202404,23,14843398.537924401
LN04005,202404,24,15700407.845862102
LN04005,202404,25,15537381.930599201
LN04005,202404,26,15531191.429668602
LN04005,202404,27,16609479.735447602
LN04005,202405,20,39831.2030088
LN04005,202405,21,874732.2717864
LN04005,202405,22,887995.9504352
LN04005,202405,23,1848793.7551696
LN04005,202405,24,5476698.0875466
LN04005,202405,25,5993839.197974401
LN04005,202405,26,6356280.8922616
LN04005,202406,20,10358.688264
LN04005,202406,23,950347.828744
LN04005,202406,24,1113067.327144
LN04005,202407,18,14523699.6601908
LN04005,202407,19,31501089.806046404
LN04005,202407,20,32927420.3128341
LN04005,202407,21,38446312.398127005
LN04005,202407,22,52627263.1624516
LN04005,202407,23,55500837.3496703
LN04005,202407,24,61459917.1653259
LN04005,202408,18,122865.71007
LN04005,202408,21,59588.475829999996
LN04005,202409,16,676190.85576
LN04005,202409,17,676190.85576
LN04005,202409,19,166123.0159399999
LN04005,202409,20,271161.1634599999
LN04005,202409,21,2418058.5387730002
LN04005,202410,15,21437616.11669
LN04005,202410,16,24396562.75373
LN04005,202410,17,75953474.502884
LN04005,202410,18,102461885.0374134
LN04005,202410,19,129812173.80562219
LN04005,202410,20,164170220.7283996
LN04005,202410,21,163994049.3146052
LN04005,202411,14,36063927.294452
LN04005,202411,16,37043128.94120599
LN04005,202411,17,58734493.7967044
LN04005,202411,18,58708291.4078428
LN04005,202411,19,60295777.3383428
LN04005,202411,20,67076345.95446
LN04005,202412,13,1100.10872
LN04005,202412,14,594796.4031116001
LN04005,202412,15,1453268.9292104002
LN04005,202412,16,1946473.0811704001
LN04005,202412,17,1945405.9121784
LN04005,202412,18,3184843.142627
LN04005,202412,19,3184843.142627
LN04005,202501,12,30682623.345307
LN04005,202501,13,58061886.884230904
LN04005,202501,14,135587096.4871987
LN04005,202501,15,183843836.06935832
LN04005,202501,16,248452673.88721442
LN04005,202501,17,352230787.0977923
LN04005,202501,18,363145948.93518764
LN04005,202502,11,1048003.0242136
LN04005,202502,12,2058792.7731742
LN04005,202502,13,2685000.2852189997
LN04005,202502,14,9671738.606035799
LN04005,202502,15,10351817.8702308
LN04005,202502,16,10351817.8702308
LN04005,202502,17,10700691.6758056
LN04005,202503,10,0.0
LN04005,202503,12,1189530.9297192
LN04005,202503,13,2622237.0150776003
LN04005,202503,14,4448537.0053964
LN04005,202503,15,4494403.8045264
LN04005,202503,16,4014150.0529223997
LN04005,202504,9,7219844.6796236
LN04005,202504,10,24024335.460738
LN04005,202504,11,37307938.737881
LN04005,202504,12,38510616.0038826
LN04005,202504,13,42467470.6454032
LN04005,202504,14,42544829.3399292
LN04005,202504,15,52761057.346944496
LN04005,202505,8,45863.9178592
LN04005,202505,9,5466053.6732542
LN04005,202505,10,5466053.6732542
LN04005,202505,11,6867308.1323038
LN04005,202505,12,18615911.2626514
LN04005,202505,13,18911893.417774398
LN04005,202505,14,18911893.417774398
LN04005,202506,7,0.0
LN04005,202506,8,126199.39184699999
LN04005,202506,10,403888.175758
LN04005,202506,11,9379784.55323
LN04005,202506,12,9647537.1943004
LN04005,202506,13,9933451.377859801
LN04005,202507,6,15365942.9692445
LN04005,202507,7,34392380.644305
LN04005,202507,8,58387731.100792006
LN04005,202507,9,74131450.695929
LN04005,202507,10,93163393.5402313
LN04005,202507,11,106900992.3943205
LN04005,202507,12,142583432.1468822
LN04005,202508,5,0.0
LN04005,202508,8,0.0
LN04005,202508,9,113522.91836800001
LN04005,202508,10,130870.994814
LN04005,202509,9,3446036.741423
LN04005,202509,10,4286326.2859746
LN04005,202510,3,0.0
LN04005,202510,4,-2441289.39621
LN04005,202510,5,7079829.7385794
LN04005,202510,6,63994807.4448026
LN04005,202510,7,68553290.2319442
LN04005,202510,8,77468901.8300336
LN04005,202510,9,78664461.1829142
LN04005,202511,3,0.0
LN04005,202511,5,8100253.770148
LN04005,202511,6,10464110.4853608
LN04005,202511,7,19997673.2527498
LN04005,202511,8,24265860.4311414
LN04005,202512,2,45626.99988
LN04005,202512,3,160945.9185872
LN04005,202512,4,214561.0880472
LN04005,202512,5,14628093.1019212
LN04005,202512,6,19735586.2600552
LN04005,202512,7,34593438.63477
LN04005,202601,0,84102120.705224
LN04005,202601,1,85066710.16586201
LN04005,202601,2,84205634.16953681
LN04005,202601,3,89054822.91410841
LN04005,202601,4,95048408.42033641
LN04005,202601,5,98295356.64661741
LN04005,202601,6,129454344.2064687
LN04005,202602,1,2342703.6602392
LN04005,202602,2,4756785.4196312
LN04005,202602,3,5251322.0388872
LN04005,202602,4,5251322.0388872
LN04005,202603,4,734421.303
LN04005,202604,0,25388233.5640226
LN04005,202604,1,25911811.5820066
LN04005,202604,2,26471037.2039266
LN04005,202604,3,27878449.9535266
LN04005,202605,0,8513621.1631076
LN04005,202606,0,1329849.030012
LN04005,202607,0,101738982.965416
LN04005,202608,0,103794569.4785592
LN04005,202609,0,102347605.39387459
LN04005,202610,0,126884402.91003743
LN04005,202611,0,154636247.37055957
LN04005,202612,0,203821551.44542286
LN04006,201301,159,-5830.350552
LN04006,201301,160,-11512.25244
LN04006,201401,144,0.0
LN04006,201401,145,0.0
LN04006,201401,146,0.0
LN04006,201401,147,28885.301551000004
LN04006,201501,132,0.0
LN04006,201501,133,1392.0471905
LN04006,201501,134,5088.9575625
LN04006,201601,121,0.0
LN04006,201601,122,79888.520298
LN04006,201605,120,0.0
LN04006,201701,109,36603.836784600004
LN04006,201701,111,41923.3673846
LN04006,201701,112,41923.3673846
LN04006,201701,114,42920.7875846
LN04006,201704,108,0.0
LN04006,201712,101,52.4064
LN04006,201801,96,0.0
LN04006,201801,97,2903424.4896454
LN04006,201801,98,2903424.4896454
LN04006,201801,99,2885697.6338054
LN04006,201801,100,2885697.6338054
LN04006,201801,102,3011830.8673394
LN04006,201802,97,7983.665258
LN04006,201802,98,7983.665258
LN04006,201812,85,4005.51944
LN04006,201901,84,-249722.7047512
LN04006,201901,85,24825.87971639997
LN04006,201901,86,32336.70438239997
LN04006,201901,87,55997.968382399966
LN04006,201901,88,55997.968382399966
LN04006,201901,89,28421.776681899966
LN04006,201901,90,19724.972481899968
LN04006,201904,84,2536.4418741
LN04006,201906,83,8364.585504
LN04006,201907,80,2393.0321999999996
LN04006,201907,81,2393.0321999999996
LN04006,201912,74,0.0
LN04006,201912,77,0.0
LN04006,202001,72,-3815889.9607734
LN04006,202001,73,-8416750.61108
LN04006,202001,75,-8395520.772763
LN04006,202001,76,-8395520.772763
LN04006,202001,77,-8427374.802383
LN04006,202001,78,-8433563.532245
LN04006,202002,75,0.0
LN04006,202003,71,5946.1728095
LN04006,202003,72,-10351.4504831
LN04006,202003,73,-10351.4504831
LN04006,202003,75,73246.2899014
LN04006,202003,76,73246.2899014
LN04006,202004,72,0.3455899
LN04006,202005,68,196962.5
LN04006,202005,69,196962.5
LN04006,202005,70,184441.1316197
LN04006,202005,73,184441.1316197
LN04006,202005,74,-2799882.4649070995
LN04006,202006,68,-19470.118413
LN04006,202006,71,-14586.191309
LN04006,202007,68,0.0
LN04006,202007,69,-230489.39167999994
LN04006,202008,68,-32247.255548
LN04006,202012,62,0.0
LN04006,202012,65,0.0
LN04006,202012,67,0.0
LN04006,202101,60,698211.71888
LN04006,202101,61,2730017.79845
LN04006,202101,62,2842416.6942180004
LN04006,202101,63,3837181.8993425006
LN04006,202101,64,4135451.5274385004
LN04006,202101,65,4135451.5274385004
LN04006,202101,66,4135451.5274385004
LN04006,202102,63,0.0
LN04006,202103,59,5381.06889
LN04006,202103,61,64640.16682200001
LN04006,202103,63,64640.16682200001
LN04006,202103,64,230765.575726
LN04006,202104,57,1027018.56992
LN04006,202104,59,1027361.10638
LN04006,202104,62,1096044.9011789002
LN04006,202104,63,1096044.9011789002
LN04006,202105,56,307723.48391999997
LN04006,202105,57,307723.48391999997
LN04006,202105,58,891150.0909126999
LN04006,202105,59,1021035.6159127001
LN04006,202105,60,1021035.6159127001
LN04006,202105,61,1021035.6159127001
LN04006,202105,62,1023112.6997327
LN04006,202106,56,62652.609057
LN04006,202107,56,11308.2502
LN04006,202107,57,2579538.7706720005
LN04006,202107,58,2579538.7706720005
LN04006,202107,59,2579538.7706720005
LN04006,202108,56,-8614.313364
LN04006,202108,59,-19333.780738
LN04006,202110,52,-309685.479348
LN04006,202110,55,-279165.56418000004
LN04006,202112,50,41629.908624
LN04006,202112,52,41629.908624
LN04006,202112,53,297352.178064
LN04006,202112,54,297352.178064
LN04006,202112,55,297352.178064
LN04006,202201,49,435127.68853200006
LN04006,202201,51,448946.47247850004
LN04006,202201,52,453435.95407850004
LN04006,202201,53,453644.03527850006
LN04006,202201,54,453644.03527850006
LN04006,202202,49,131827.57795
LN04006,202202,51,155582.52563
LN04006,202204,45,-159320.01744
LN04006,202204,48,-159320.01744
LN04006,202205,44,831821.46968
LN04006,202205,45,848255.04243
LN04006,202205,46,1435875.613756
LN04006,202205,47,1448957.9624720002
LN04006,202205,48,1448957.9624720002
LN04006,202205,49,1604578.7425359
LN04006,202205,50,1275758.5881982
LN04006,202207,43,0.0
LN04006,202207,44,8152.019944
LN04006,202207,45,2414562.438912
LN04006,202207,46,2888400.31984
LN04006,202207,47,2880855.989132
LN04006,202207,48,2946663.849082
LN04006,202208,42,45584.046675
LN04006,202208,44,1518310.2330830002
LN04006,202208,46,1648022.1575290002
LN04006,202208,47,2031908.369175
LN04006,202209,40,602.18752
LN04006,202209,43,-897.9724680000002
LN04006,202209,46,-114912.900544
LN04006,202212,38,1791283.798056
LN04006,202212,40,4037407.437128
LN04006,202212,41,4037267.127528
LN04006,202212,42,4037267.127528
LN04006,202212,43,4037267.127528
LN04006,202301,37,-73430.7676464
LN04006,202301,38,-73430.7676464
LN04006,202301,39,-38719.2440164
LN04006,202301,40,-38719.2440164
LN04006,202301,42,19831.0715836
LN04006,202302,35,967911.0275984001
LN04006,202302,36,2462560.6594274
LN04006,202302,37,2481990.8924714
LN04006,202302,39,2913319.1593184
LN04006,202302,40,2913319.1593184
LN04006,202302,41,628748.3055571001
LN04006,202303,34,460871.90096
LN04006,202303,35,462180.847274
LN04006,202303,36,1647727.825684
LN04006,202303,38,1696125.48546
LN04006,202303,39,1753289.379323
LN04006,202303,40,1810975.789041
LN04006,202304,33,761.55832
LN04006,202304,34,56484.277396
LN04006,202304,36,56484.277396
LN04006,202304,37,56414.122596
LN04006,202304,39,57303.75142
LN04006,202305,32,191766.65176
LN04006,202305,33,332893.05197709997
LN04006,202305,34,270217.1489773
LN04006,202305,35,1874199.7161253
LN04006,202305,36,3597424.4022122994
LN04006,202305,37,3773159.4672830994
LN04006,202306,33,149236.9386284
LN04006,202306,34,348216.9951548
LN04006,202306,36,354655.69342140004
LN04006,202307,30,429372.30736
LN04006,202307,31,429372.30736
LN04006,202307,32,1808232.8613022
LN04006,202307,33,4388986.4301698
LN04006,202307,34,4897870.567033799
LN04006,202307,35,5468692.786953799
LN04006,202307,36,5880672.0604588
LN04006,202308,29,83567.56464
LN04006,202308,34,-200540.78360700002
LN04006,202309,28,68374.09215140002
LN04006,202309,29,965976.1008314001
LN04006,202309,30,949563.1559674002
LN04006,202309,31,9507080.195582299
LN04006,202309,33,9935388.642028298
LN04006,202309,34,10841481.373810299
LN04006,202310,29,0.0
LN04006,202310,30,770508.806684
LN04006,202310,32,1341292.704983
LN04006,202312,25,15728675.5410414
LN04006,202312,26,20276165.875036202
LN04006,202312,27,14705751.1386482
LN04006,202312,28,19348443.365628198
LN04006,202312,29,24710602.1637713
LN04006,202312,30,25073198.1507349
LN04006,202312,31,29928630.2350909
LN04006,202401,25,3710339.6670963
LN04006,202401,26,4033470.3806963
LN04006,202401,27,4550754.2158363
LN04006,202401,28,4993291.2653203
LN04006,202401,29,4993776.7881203
LN04006,202401,30,5121221.2983503
LN04006,202403,22,6507058.8418441005
LN04006,202403,23,6507058.8418441005
LN04006,202403,24,6928641.7395847
LN04006,202403,25,7538814.7238193005
LN04006,202403,26,7538814.7238193005
LN04006,202403,27,7538814.7238193005
LN04006,202403,28,7265599.048061701
LN04006,202404,21,-152699.37624
LN04006,202404,22,-121771.55649900001
LN04006,202404,24,-107804.06140700002
LN04006,202404,26,-41869.02476100002
LN04006,202405,20,15138693.844532
LN04006,202405,21,40713030.192362905
LN04006,202405,22,41610024.2946345
LN04006,202405,23,42281985.2694225
LN04006,202405,24,-34990991.786495894
LN04006,202405,25,-34942731.871394694
LN04006,202405,26,-34942731.871394694
LN04006,202406,19,8123350.9943200005
LN04006,202406,20,17170853.3062587
LN04006,202406,21,25670679.752482504
LN04006,202406,22,27721578.425086502
LN04006,202406,23,38516644.016030505
LN04006,202406,24,40585343.6795798
LN04006,202406,25,42174211.135013804
LN04006,202407,18,3986887.6428799997
LN04006,202407,20,13026812.613296
LN04006,202407,21,53117462.590036005
LN04006,202407,22,56863531.106580004
LN04006,202407,23,56821922.66962501
LN04006,202407,24,73248575.407267
LN04006,202409,16,183553837.6423328
LN04006,202409,17,293135234.00458467
LN04006,202409,18,366523417.63457537
LN04006,202409,19,460609945.0243631
LN04006,202409,20,475972448.2247479
LN04006,202409,21,503295782.4705986
LN04006,202409,22,520807981.5511006
LN04006,202410,15,1270068.224
LN04006,202410,16,17337936.155086
LN04006,202410,18,18574376.298638
LN04006,202410,19,23480626.4897178
LN04006,202410,20,32089958.3955578
LN04006,202410,21,44602582.927401796
LN04006,202412,14,17967212.1921849
LN04006,202412,17,17967212.1921849
LN04006,202412,19,17967212.1921849
LN04006,202501,12,14745337.3360284
LN04006,202501,13,313548645.2436749
LN04006,202501,14,313592556.15663224
LN04006,202501,15,414744646.33607745
LN04006,202501,16,578054784.1349406
LN04006,202501,17,596928478.7055116
LN04006,202501,18,626949950.8974863
LN04006,202504,9,34497180.449350595
LN04006,202504,10,80453974.53591159
LN04006,202504,12,114314007.1726748
LN04006,202504,13,115877741.65315479
LN04006,202504,14,173498332.3879846
LN04006,202504,15,180697198.0253956
LN04006,202505,8,36493367.7258382
LN04006,202505,9,53799432.0930172
LN04006,202505,10,93939255.1321648
LN04006,202505,11,95098927.0600396
LN04006,202505,12,126588555.4341774
LN04006,202505,13,145196932.27889758
LN04006,202505,14,151380460.1570896
LN04006,202506,7,52619844.6418375
LN04006,202506,8,60371110.419409096
LN04006,202506,9,83608991.58403909
LN04006,202506,10,96280307.5769511
LN04006,202506,11,167847749.7445107
LN04006,202506,12,183998418.5900857
LN04006,202506,13,221212407.0328217
LN04006,202507,6,1234866.54576
LN04006,202507,8,9287022.17763
LN04006,202507,9,35348951.032242
LN04006,202507,10,36305477.18693
LN04006,202507,11,46104863.970592
LN04006,202507,12,77228412.187528
LN04006,202508,8,6475854.9292
LN04006,202508,9,10179585.1042
LN04006,202509,4,10837194.41112
LN04006,202509,5,33422193.868820995
LN04006,202509,6,128961470.5852932
LN04006,202509,7,173200892.6569441
LN04006,202509,8,277817929.5970206
LN04006,202509,9,416059096.0021072
LN04006,202509,10,514239158.8215702
LN04006,202510,3,41486842.46536
LN04006,202510,6,80863603.785404
LN04006,202510,7,142742725.369212
LN04006,202510,8,260004031.2385566
LN04006,202510,9,274068396.0535673
LN04006,202511,6,6653182.2748455
LN04006,202511,7,15029618.8255907
LN04006,202511,8,38651572.4310624
LN04006,202601,3,5230428.8685800005
LN04006,202601,4,29312974.808637396
LN04006,202601,5,22720049.892495394
LN04006,202601,6,36975451.5145769
LN04006,202604,3,64794897.49348
LN04006,202605,2,9583274.001742
LN04006,202608,0,717121118.3116013
LN04006,202609,0,441227311.3403301
LN04006,202610,0,492379207.55205506
LN04006,202611,0,641449278.573331
LN04006,202612,0,309393930.50235385
LN04008,201906,85,0.0
LN04008,202009,64,7495.0968456
LN04008,202009,66,28776.8149821
LN04008,202009,70,36428.669817300004
LN04008,202203,47,-138103.634438
LN04008,202206,45,36467.737362
LN04008,202206,47,46671.263441999996
LN04008,202207,42,33450.2166456
LN04008,202207,43,67285.4483066
LN04008,202207,45,115451.4603962
LN04008,202207,47,131522.8294346
LN04008,202209,45,-8618.723304
LN04008,202209,46,-11990.878509999999
LN04008,202212,38,119120.0192208
LN04008,202303,34,58276.8997692
LN04008,202303,38,104507.1859518
LN04008,202304,35,2484.3765298
LN04008,202305,32,112013.3616
LN04008,202305,35,198022.593996
LN04008,202305,36,205377.30817200002
LN04008,202305,37,122175.520149
LN04008,202305,38,38213.212671
LN04008,202307,30,-1527929.882398
LN04008,202307,33,-1524338.210074
LN04008,202307,35,-1522419.354608
LN04008,202308,29,111801.580506
LN04008,202309,28,3981.9289599999997
LN04008,202309,33,221576.77482499997
LN04008,202311,26,-658975.9878831999
LN04008,202312,25,9632.67669
LN04008,202401,25,17252.692839000003
LN04008,202401,30,221652.264565
LN04008,202402,28,29703.764701
LN04008,202403,23,-144878.804676
LN04008,202403,25,766353.5105559999
LN04008,202403,27,915758.82532
LN04008,202403,28,1225836.774836
LN04008,202404,21,2663.2112416
LN04008,202404,25,4483.9854189
LN04008,202405,20,-87935.6010616
LN04008,202405,21,-176114.4052516
LN04008,202405,22,-167041.3687086
LN04008,202405,23,-666157.2996746
LN04008,202405,26,33471.72552540002
LN04008,202406,19,1985856.8295004
LN04008,202406,20,2066045.3035612
LN04008,202406,24,3298395.7344871
LN04008,202407,20,389234.6772746
LN04008,202407,22,370489.2611621
LN04008,202407,24,4008616.4214149
LN04008,202408,17,303874.01512
LN04008,202408,18,303834.819895
LN04008,202408,19,652675.5519414
LN04008,202408,20,49794.43230940006
LN04008,202408,21,-528843.1470185999
LN04008,202408,23,59690.066557400045
LN04008,202409,16,74641.3322156
LN04008,202409,17,198232.8047422
LN04008,202409,19,310905.32189220004
LN04008,202409,20,365932.0418922
LN04008,202409,21,337862.318928
LN04008,202410,15,185821.46786799998
LN04008,202410,16,272796.4154736
LN04008,202410,17,299388.01227959996
LN04008,202410,18,310943.42066859995
LN04008,202410,19,7698089.6466846
LN04008,202411,14,106040.82832
LN04008,202411,15,119921.68660300001
LN04008,202411,16,27997.30848539999
LN04008,202411,17,27997.30848539999
LN04008,202411,18,27997.30848539999
LN04008,202411,19,-494820.54379449994
LN04008,202411,20,-403699.9618223
LN04008,202412,13,152488.0946052
LN04008,202412,14,499073.4525977
LN04008,202412,15,1174106.6541887987
LN04008,202412,16,1422320.9442255988
LN04008,202412,17,2313155.443088399
LN04008,202412,19,1977862.1436983987
LN04008,202501,12,93346.0516356
LN04008,202501,13,100641.8230801
LN04008,202501,14,-325490.1312809
LN04008,202501,15,-258387.5035849
LN04008,202501,16,-195472.95140089997
LN04008,202501,17,-184541.61933289998
LN04008,202502,11,186252.25040279998
LN04008,202502,12,478537.4886648
LN04008,202502,13,504494.9399934
LN04008,202502,15,606162.8319294
LN04008,202502,16,699693.0508341
LN04008,202502,17,700531.9337181
LN04008,202503,10,151210.78689740002
LN04008,202503,11,835002.2470554
LN04008,202503,12,1482884.4973634002
