PERIODO,RAM,RRC BEL,RRC BRUTO,RRC GTO,RRC IRR,RRC MR,RRC NETO,SONR BEL,SONR BRUTO,SONR IRR,SONR MR,SONR NETO,IRR/BEL,GTO/BEL,MR/BEL,chk,chk2
202303,RAM_30,1636173.644430386,2008692.9772864748,27400.49833241769,427710.7052680063,345118.8345236708,1580982.2720184685,613479.1727015943,781772.0390008935,331708.0621084233,168292.86629929914,450063.97689247015,0.2614091155446454,0.016746693375541348,0.2109304447596207,-2.3283064365386963e-10,0.0
202303,RAM_34,4935984.250364871,6392138.730639676,82667.52515246863,0.0,1373486.9551223358,6392138.730639676,7531492.159865928,8406315.849523589,230.44267234921008,874823.6896576602,8406085.40685124,0.0,0.01674793130597161,0.2782599954651004,0.0,0.0
202303,RAM_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
202303,RAM_40,5122340.282240388,6507860.987452901,216177.09724141375,1448663.2954312132,1169343.607971099,5059197.692021688,7936345.511956095,8563969.485185988,2631541.1673631114,627623.9732298933,5932428.317822875,0.28281278002046417,0.04220279898055955,0.22828307834708245,0.0,-9.313225746154785e-10
202303,RAM_50,24055820.76403572,28741963.576783706,659860.7355120116,5761776.059511323,4026282.077235977,22980187.517272383,23798634.10968862,25164288.100509983,2408129.5775273168,1365653.9908213604,22756158.522982664,0.23951691842189715,0.027430397905962373,0.16737246742607126,3.725290298461914e-09,0.0
202303,RAM_60,52153184.71873075,57174844.10352884,2517127.687415719,13464260.396446193,2504531.697382368,43710583.70708264,25932641.73839213,26452889.5871832,5861310.235237318,520247.8487910722,20591579.35194588,0.25816755906778827,0.048264122334828304,0.048022603238702485,-7.450580596923828e-09,1.4901161193847656e-08
202303,RAM_71,8407397.629868869,8407397.629868869,0.0,2460826.165226608,0.0,5946571.46464226,0.0,0.0,0.0,0.0,0.0,0.2926977256891072,0.0,0.0,0.0,0.0
202303,RAM_73,7389627.493743098,7389627.493743098,0.0,1853423.4266180545,0.0,5536204.067125044,0.0,0.0,0.0,0.0,0.0,0.2508141889678978,0.0,0.0,0.0,0.0
202303,RAM_80,13159951.002491662,14532033.694596589,406523.0159655052,482258.6023384998,965559.676139422,14049775.092258088,0.0,4.037689920801453e-13,3.2301519366411618e-12,4.037689920801453e-13,-2.826382944561017e-12,0.036645926891915516,0.030890921697849443,0.07337106923548621,0.0,0.0
202303,RAM_90,3784260.036847742,4439713.13699702,105958.50355991365,290487.7053956416,549494.5965893641,4149225.431601378,9951743.549702832,10309575.538981471,1372714.2224515956,357831.98927863897,8936861.316529874,0.07676208890698102,0.027999794551163092,0.14520529541809413,0.0,0.0
202304,RAM_10,15730687.156024504,17084117.209059272,466674.86407756206,1008022.3635494382,886755.1889572053,16076094.845509836,17502920.596835703,17806379.628867812,1507771.2316963342,303459.0320321099,16298608.397171477,0.06407999558769358,0.02966652756162886,0.056371039622232756,0.0,-1.862645149230957e-09
202304,RAM_100,1624903.1109282754,2138223.1229361477,439546.2164085345,403220.2610600282,73773.79559933733,1735002.861876119,34043.659732491295,39948.98989337454,8398.460101622177,5905.330160883245,31550.529791752364,0.24815034099459404,0.27050610799645175,0.045401965879178975,-4.656612873077393e-10,4.656612873077393e-10
202304,RAM_110,16559515.566871615,18968165.69028585,740796.5872071692,2977884.252454387,1667853.5362070692,15990281.437831469,16460958.449427957,16998181.018667787,2776414.5534294704,537222.5692398349,14221766.465238318,0.17982918886901725,0.0447354020844173,0.10071873959548179,3.725290298461914e-09,-5.587935447692871e-09
202304,RAM_30,2096248.4384207423,2417687.0098175467,38076.40508777977,1073031.1265162716,283362.1663090248,1344655.883301275,622283.5297583971,766729.0679445415,41578.69603406677,144445.53818614426,725150.3719104747,0.5118816581324037,0.018164070818087536,0.1351758508750529,0.0,0.0
202304,RAM_34,3831437.166586984,4935138.923850079,69597.66569195362,0.0,1034104.091571141,4935138.923850079,7033449.7125893645,7762206.9934735,469949.53747456666,728757.2808841352,7292257.455998934,0.0,0.018164898095914934,0.26989979128179553,-9.313225746154785e-10,0.0
202304,RAM_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
202304,RAM_40,7213989.472543111,9016715.843719771,326831.9320443402,2604257.491577812,1475894.4391323202,6412458.35214196,8615693.099365141,9446538.473554889,2916419.8841462736,830845.3741897467,6530118.589408613,0.36100101081236347,0.04530529650594622,0.20458782823979235,0.0,0.0
202304,RAM_50,25235408.82356211,30476810.496881288,650712.1985523845,6266794.124481604,4590689.474766792,24210016.372399684,25821589.289645437,27437244.367418643,2801882.4412670527,1615655.077773207,24635361.92615159,0.24833337031696295,0.025785680870159686,0.1819146068472051,0.0,0.0
202304,RAM_60,53768756.77610879,58856139.91283175,2641310.202243693,13293967.821683103,2446072.93447927,45562172.09114865,26490426.628011696,26983779.12742798,6045335.852948044,493352.499416284,20938443.274479937,0.24724335504052508,0.04912351262354858,0.045492458467370406,0.0,0.0
202304,RAM_71,8914636.91920259,8914636.91920259,0.0,2649690.355344059,0.0,6264946.563858531,0.0,0.0,0.0,0.0,0.0,0.29722919501482875,0.0,0.0,0.0,0.0
202304,RAM_73,6962470.561812744,6962470.561812744,0.0,1862158.2548559613,0.0,5100312.306956782,0.0,0.0,0.0,0.0,0.0,0.26745653548172865,0.0,0.0,0.0,0.0
202304,RAM_80,12567143.800380249,13854874.168065732,367276.321699781,384011.3335408768,920454.0459857018,13470862.834524857,0.0,0.0,3.235880238904805e-12,0.0,-3.235880238904805e-12,0.030556770865409977,0.029225122870693034,0.07324289915086762,0.0,-1.862645149230957e-09
202304,RAM_90,4181207.9124092455,4938397.520040915,115422.86999255068,232664.28825563425,641766.737639119,4705733.231785281,10489686.931988748,10884289.972871102,1480019.2631836426,394603.0408823562,9404270.70968746,0.05564523293977295,0.02760514961477797,0.1534883581690459,0.0,0.0
202305,RAM_10,16447903.912689527,18044505.20052463,509128.3945592076,882837.3958368667,1087472.8932758952,17161667.80468776,15631166.79612858,15988974.840857953,1282351.0498287033,357808.0447293737,14706623.79102925,0.05367476612966831,0.030953998592271444,0.06611619930712945,0.0,0.0
202305,RAM_100,1386861.976640322,1826542.011238877,375154.6357541015,337192.40584331146,64525.39884445349,1489349.6053955655,75363.97001458565,88673.77011182343,18583.400042965524,13309.800097237769,70090.3700688579,0.2431333553899583,0.2705061080864838,0.04652618640592231,0.0,0.0
202305,RAM_110,17025870.516603917,19435288.64579447,727185.3979399161,2801564.9655710454,1682232.7312506358,16633723.680223424,16995616.921633143,17585560.307768844,2855596.2263830933,589943.3861357033,14729964.08138575,0.16454753152497617,0.04271061483938531,0.09880450633112087,0.0,0.0
202305,RAM_30,2266856.336849722,2666688.122293454,36091.098221453365,1030126.1552638424,363740.68722227874,1636561.9670296118,792824.7617109325,997152.151668306,7100.808995624287,204327.38995737364,990051.3426726818,0.45442939568698976,0.015921211077544333,0.1604604055887254,0.0,-2.3283064365386963e-10
202305,RAM_34,3562288.54007666,4639478.547765228,56718.56562984068,0.0,1020471.4420587268,4639478.547765228,9029010.46549755,10133602.13866558,80866.87018757843,1104591.6731680292,10052735.268478002,0.0,0.01592194596022817,0.2864651278463721,0.0,0.0
202305,RAM_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
202305,RAM_40,6600650.229526361,8177146.900263446,308028.8259104734,2239344.8322648485,1268467.8448266117,5937802.067998597,9352038.044842442,10240304.66628224,3089283.384213561,888266.6214397973,7151021.282068679,0.33926124766431315,0.04666643666900926,0.1921731648728238,0.0,0.0
202305,RAM_50,26480275.35644426,32217709.70059812,707491.8139366597,5691269.80484606,5029942.530217202,26526439.89575206,25341743.932250157,26858922.19960879,2785949.474237644,1517178.267358638,24072972.725371145,0.2149248725036777,0.02671769097614327,0.18995053723990496,0.0,0.0
202305,RAM_60,49200096.06469704,53878844.822654136,2458122.150989903,12664887.96682609,2220626.606967199,41213956.85582805,27850382.73464265,28363307.961625,6206385.961579775,512925.22698235017,22156922.000045225,0.25741591947649944,0.04996173478518267,0.04513459900661828,7.450580596923828e-09,0.0
202305,RAM_71,8632792.377011182,8632792.377011182,0.0,2582259.430932917,0.0,6050532.946078265,0.0,0.0,0.0,0.0,0.0,0.2991221516932785,0.0,0.0,0.0,0.0
202305,RAM_73,6592895.814253248,6592895.814253248,0.0,1767818.488744163,0.0,4825077.325509085,0.0,0.0,0.0,0.0,0.0,0.2681399097680716,0.0,0.0,0.0,0.0
202305,RAM_80,10252487.93799396,11811704.154653275,343303.3258708999,222579.8175095824,1215912.8907884173,11589124.337143697,-6.581375678512421e-12,-6.992711658419447e-12,-3.2906878392562106e-12,-4.113359799070264e-13,-3.702023819163237e-12,0.02170983461338587,0.03348487976256736,0.11859686138058771,1.862645149230957e-09,-3.725290298461914e-09
202305,RAM_90,3659710.426489377,4300136.97013896,104437.10808091088,138681.17544633264,535989.4355686713,4161455.794692627,11430853.034157593,11899050.04353086,1589273.749759732,468197.0093732686,10309776.293771127,0.03789402965943518,0.028536986785889912,0.14645678840848234,0.0,0.0
202306,RAM_10,15188457.851316923,16406770.43866414,474828.98759026855,808148.7309822617,743483.5997569469,15598621.70768188,15589822.356213046,15881192.203603731,1294371.8368038516,291369.8473906845,14586820.36679988,0.05320808332836706,0.03126248841314053,0.0489505654250792,-1.862645149230957e-09,0.0
202306,RAM_100,1608841.9015401152,2114440.161606955,435201.5617331557,294486.3995419383,70396.69833368389,1819953.762065017,77155.445324733,89367.2182102877,17372.696837972377,12211.7728855547,71994.52137231533,0.18304247251394423,0.27050610834821315,0.043756131827679526,0.0,-2.3283064365386963e-10
202306,RAM_110,18167983.526139896,21845772.075767137,717286.4626422678,3000904.0670499424,2960502.086984973,18844868.008717194,18524050.053167872,19211403.60781977,3044385.325667811,687353.5546518964,16167018.282151956,0.1651754066560152,0.03948079662281969,0.16295160564877412,0.0,0.0
202306,RAM_30,359307.89688938746,453934.3914323775,36478.95896141532,190450.2985580406,58147.5355815747,263484.0928743369,168069.47988969128,197658.5296454696,27773.05615929326,29589.04975577836,169885.47348617637,0.5300476282509051,0.10152562545165916,0.16183205569644177,0.0,0.0
202306,RAM_34,1663085.9099301223,2039621.291687116,23713.33578723504,4637.941994437823,352822.04596975853,2034983.3496926783,8448028.014793523,9566213.557806913,2125.3499731239344,1118185.543013391,9564088.20783379,0.00278875671229317,0.01425863549540348,0.21214902000136782,0.0,0.0
202306,RAM_37,929772.0436327092,982580.4429876836,43038.13129542639,0.0,9770.268059548014,982580.4429876836,6741.752553226296,6824.204234733226,0.0,82.45168150692935,6824.204234733226,0.0,0.04628890660905684,0.01050824030089637,0.0,0.0
202306,RAM_40,7154276.626586272,8977004.744794223,291275.43761247053,2260134.2313445047,1531452.68059548,6716870.513449719,11870688.88616233,13158807.995629717,3826761.8020986696,1288119.1094673865,9332046.193531048,0.3159137323465431,0.04071347151018051,0.21406114978897964,0.0,0.0
202306,RAM_50,29039527.82782958,34503510.447778635,767931.2854939351,6517723.196966509,4696051.334455119,27985787.250812124,25537759.970436327,26940066.32837879,2834637.4237537687,1402306.3579424615,24105428.904625017,0.22444315333255352,0.026444344758181644,0.1617123860379965,0.0,0.0
202306,RAM_60,57896521.87478089,64159374.58049966,2532552.993175816,14351817.169716517,3730299.712542943,49807557.41078314,29851204.449741755,30501541.7513847,6488006.028418518,650337.3016429456,24013535.72296618,0.24788738088199413,0.04374274846169937,0.06443046303560114,0.0,0.0
202306,RAM_71,9216093.292668678,9216093.292668678,0.0,2566307.057888709,0.0,6649786.234779969,0.0,0.0,0.0,0.0,0.0,0.27845931854120703,0.0,0.0,0.0,0.0
202306,RAM_73,6096433.710766786,6096433.710766786,0.0,1620539.9144639976,0.0,4475893.796302788,0.0,0.0,0.0,0.0,0.0,0.26581768806933725,0.0,0.0,0.0,0.0
202306,RAM_80,9489368.478464091,10814284.089368764,305888.533267896,449685.3893524036,1019027.0776367756,10364598.70001636,3.4008542448682725e-12,0.0005842623138038,1.7004271224341363e-11,0.000584262310403,0.0005842622967996,0.0473883367868952,0.03223486725824834,0.10738618486039768,0.0,0.0
202306,RAM_90,3200811.748346538,3683266.465680432,93869.2777349319,87467.74872046553,388585.4395989624,3595798.7169599663,12177806.879688706,12624983.064572671,1624718.384397859,447176.1848839655,11000264.680174816,0.02732673946402792,0.029326709945819995,0.12140215362546587,0.0,0.0
202307,RAM_10,15115603.610205326,16310596.410100214,466392.06352050265,873740.1542026493,728600.7363743864,15436856.255897565,16051865.581514794,16354408.342590272,1367650.6700827752,302542.7610754769,14986757.672507497,0.057803854661334336,0.03085500755031822,0.048201894887113225,0.0,0.0
202307,RAM_100,1731284.5534573167,2268637.102399637,468323.0467863499,280965.9643339186,69029.50215597042,1987671.1380657183,77732.08334826388,88742.1650481958,17209.34771443246,11010.081699931916,71532.81733376333,0.16228757067856872,0.2705061082253201,0.0398718408352462,0.0,0.0
202307,RAM_110,15374001.64833196,18137495.59190645,642624.9907430633,2427089.216564542,2120868.9528314285,15710406.375341907,18456275.10122908,18952307.56381314,3104714.860668172,496032.4625840589,15847592.703144968,0.15786971226374721,0.0417994615483072,0.13795165379480348,0.0,1.862645149230957e-09
202307,RAM_30,2131531.6945569213,2445396.2721419954,31268.37054024677,1042312.7435171582,282596.20704482746,1403083.5286248373,540036.3570669247,648636.7165944029,8185.70728968837,108600.35952747818,640451.0093047145,0.488997065433654,0.014669437297176333,0.13257893737468932,0.0,0.0
202307,RAM_34,6983398.903500914,8846875.82804792,102450.64977723628,57183.5077220769,1761026.274769771,8789692.320325844,5590543.886241206,6176107.586507566,84740.22885536485,585563.7002663609,6091367.357652201,0.008188492238845142,0.014670599688337406,0.2521732324193788,0.0,0.0
202307,RAM_37,866457.1152996263,914798.7285149486,40107.35239665079,0.0,8234.260818671539,914798.7285149486,21133.290333369165,21367.03574969243,0.0,233.74541632326415,21367.03574969243,0.0,0.04628890650033086,0.009503367995107386,0.0,0.0
202307,RAM_40,6559183.330944447,8083991.985881679,275661.10533796775,1964554.4427324089,1249147.5495992645,6119437.54314927,12150233.316013904,13391721.198385114,3895192.762867142,1241487.882371209,9496528.43551797,0.2995120495358278,0.042026741963054066,0.19044254239794234,9.313225746154785e-10,0.0
202307,RAM_50,28551803.733233,33406499.61120865,754079.4418365762,6791815.48297321,4100616.4361390825,26614684.128235444,26985232.41480632,28417595.21505954,3169177.468615999,1432362.800253222,25248417.746443544,0.23787693227478462,0.02641092131629015,0.14362022359260446,1.1175870895385742e-08,-3.725290298461914e-09
202307,RAM_60,54367339.01231472,60608997.14109961,2340796.3049891903,10897862.908947576,3900861.823795703,49711134.23215203,30942673.7903274,31639908.45427073,6567630.6279189205,697234.6639433356,25072277.82635181,0.20044870885586483,0.043055193568678755,0.07175009655911466,7.450580596923828e-09,0.0
202307,RAM_71,9531359.846991796,9531359.846991796,0.0,2804701.607720882,0.0,6726658.239270914,0.0,0.0,0.0,0.0,0.0,0.2942603839058786,0.0,0.0,0.0,0.0
202307,RAM_73,5837994.97139308,5837994.97139308,0.0,1659440.9096881307,0.0,4178554.0617049495,0.0,0.0,0.0,0.0,0.0,0.28424843080879697,0.0,0.0,0.0,0.0
202307,RAM_80,9820475.547950933,11233782.229070364,299492.54727009946,378250.0226944256,1113814.133849333,10855532.20637594,-3.476287963203223e-12,-3.476287963203223e-12,0.0,0.0,-3.476287963203223e-12,0.03851646703334529,0.030496745886464668,0.11341753547583887,1.862645149230957e-09,-1.862645149230957e-09
202307,RAM_90,6046780.66554389,6884259.71739468,179412.61690615257,708470.3455524899,658066.4349446376,6175789.37184219,10894213.539613716,11310597.186488455,1372143.238852857,416383.6468747387,9938453.9476356,0.11716488239593938,0.029670766450731672,0.1088292219187756,0.0,0.0
202308,RAM_10,22708100.034007225,24856681.887635443,711461.7383554577,802835.9726065951,1437120.1152727616,24053845.915028848,18423947.02612693,18788500.353557862,1408798.7153478125,364553.32743093016,17379701.638210047,0.03535460788900362,0.031330747058978335,0.06328667361516628,0.0,0.0
202308,RAM_100,2135849.7625357667,2787505.2306627897,577760.4067967541,696518.672311084,73895.06133026879,2090986.5583517055,78674.35034476289,89757.31741638914,22062.50410432009,11082.96707162625,67694.81331206905,0.3261084578739981,0.27050610812195597,0.03459749961183487,0.0,2.3283064365386963e-10
202308,RAM_110,15869578.972395515,18285860.58035086,703374.9677517707,2693693.0889113,1712906.6402035744,15592167.491439562,16807631.318893947,17227156.474271778,2768445.731507107,419525.155377832,14458710.74276467,0.1697394173844731,0.04432221982544482,0.10793648925299819,0.0,-1.862645149230957e-09
202308,RAM_30,2579310.1359116286,2878498.2017214694,38615.19595196773,1618062.0631830762,260572.86985787327,1260436.1385383932,554954.4883671842,660985.0485482434,38600.32189596134,106030.56018105916,622384.726652282,0.6273235779811295,0.014971133333029617,0.10102424917032192,0.0,0.0
202308,RAM_34,6129443.464749754,7837788.166658849,91771.83087855903,50448.10380411839,1616572.8710305362,7787340.062854731,6228856.070289414,6845925.694216427,433253.33446690754,617069.6239270135,6412672.35974952,0.008230454215663123,0.014972294206861697,0.2637389316546271,0.0,0.0
202308,RAM_37,3172301.570781932,3351587.599676345,146842.37124161547,0.0,32443.65765279797,3351587.599676345,91912.76795346872,93006.79968572634,0.0,1094.0317322576109,93006.79968572634,0.0,0.046288906639295545,0.010227166909860029,9.313225746154785e-10,0.0
202308,RAM_40,6791011.923049862,9286580.085252592,252814.0760589146,2068408.5481260847,2242754.0861438154,7218171.537126508,10900282.29748112,12734643.212627234,3527237.689971387,1834360.9151461136,9207405.522655848,0.30458031462226576,0.03722774734069015,0.3302532982649497,0.0,0.0
202308,RAM_50,27220534.36547212,31807766.457150903,696924.7168019139,6076903.501571369,3890307.374876871,25730862.95557953,27485245.30407148,28956925.48782776,3209012.460715793,1471680.183756274,25747913.02711196,0.22324703181725986,0.025602903581713955,0.14291811184322414,3.725290298461914e-09,3.725290298461914e-09
202308,RAM_60,57473685.42204137,62424560.43669966,2511960.0291993064,13462674.201416578,2438914.9854589803,48961886.23528308,30309394.61278672,30834697.328087624,6596534.841573245,525302.7153009053,24238162.48651438,0.23424066340199567,0.043706263323005215,0.04243533310156664,0.0,0.0
202308,RAM_71,10301173.229865378,10301173.229865378,0.0,3203220.8159388336,0.0,7097952.413926544,0.0,0.0,0.0,0.0,0.0,0.3109568924296884,0.0,0.0,0.0,0.0
202308,RAM_73,5810601.780688588,5810601.780688588,0.0,1644150.0146582862,0.0,4166451.766030301,0.0,0.0,0.0,0.0,0.0,0.28295692541219813,0.0,0.0,0.0,4.656612873077393e-10
202308,RAM_80,9316986.421150148,10552717.937051456,280505.80585393315,293287.17224072426,955225.7100473756,10259430.764810732,3.4128981726082027e-12,3.1995920368201897e-12,0.0,-2.1330613578801267e-13,3.1995920368201897e-12,0.031478759223577256,0.03010692440392177,0.1025251800173233,0.0,0.0
202308,RAM_90,6313354.541137015,7625094.03642291,169602.3517754116,706193.6945916788,1142137.1435104837,6918900.341831232,11834260.346990949,12428500.904123085,1435168.2894366526,594240.5571321356,10993332.61468643,0.11185712603184417,0.026864062626342975,0.18090812674442142,0.0,-9.313225746154785e-10
202309,RAM_10,20654082.450553425,22737983.739865392,651171.600135415,688971.1066737816,1432729.68917655,22049012.63319161,17623686.183074262,17991877.51306812,1256568.862570935,368191.3299938604,16735308.650497189,0.03335762352664186,0.03152750075895852,0.06936786916613476,-3.725290298461914e-09,0.0
202309,RAM_100,1884118.211029441,2466270.119176722,509665.484653917,621278.3662977179,72486.42349336408,1844991.752879004,83127.1162905456,97225.06096546342,23591.442457209418,14097.944674917802,73633.61850825399,0.3297448974596265,0.2705061081997859,0.03847233314185689,0.0,2.3283064365386963e-10
202309,RAM_110,16378068.648546295,19217010.2932654,712279.4335519483,2927355.096712741,2126662.211167152,16289655.196552657,16605725.396634134,17124699.17488625,2756550.220623253,518973.7782521129,14368148.954262994,0.178736282007987,0.04348983075090296,0.12984816810838762,-3.725290298461914e-09,0.0
202309,RAM_30,446863.7070444517,579044.218178897,50094.23453198606,337703.17995857215,82086.27660245927,241341.0382203249,123748.1136568376,150591.94280435395,27002.863225058645,26843.829147516342,123589.0795792953,0.7557185214080928,0.11210181928469512,0.18369421214664397,0.0,0.0
202309,RAM_34,4944146.815164191,6186193.434665106,79579.14780323503,41529.60482903849,1162467.4716976802,6144663.829836068,4420980.974758863,5618872.845839142,12137.597186121082,1197891.8710802794,5606735.248653022,0.008399751540885287,0.016095627977542628,0.23511993376334955,0.0,0.0
202309,RAM_37,2411885.856012485,2551107.6446387684,111643.55946499578,0.0,27578.22916128736,2551107.6446387684,140495.52728670693,142365.22243070017,0.0,1869.695143993252,142365.22243070017,0.0,0.04628890674352786,0.011434301126870824,-4.656612873077393e-10,0.0
202309,RAM_40,6162719.323613286,8411723.48705237,244683.2802575181,1795302.6285438864,2004320.8831815647,6616420.858508484,8227642.043504953,9387188.677924477,2628823.926003706,1159546.6344195227,6758364.751920769,0.2913166305765287,0.03970378454848354,0.32523319300000253,0.0,-9.313225746154785e-10
202309,RAM_50,23202483.829377037,27447413.51109428,656230.9486513004,5510194.505362091,3588698.7330659456,21937219.005732182,23739578.88213726,25123767.336856417,2703938.138846333,1384188.454719157,22419829.198010083,0.23748295854366872,0.0282827887512817,0.15466873113482085,0.0,7.450580596923828e-09
202309,RAM_60,54073274.73017403,59236800.85208201,2600664.396743153,14489874.344011614,2562861.7251648223,44746926.5080704,24630129.182517685,25129933.74990676,5625521.272212945,499804.5673890715,19504412.47769381,0.26796739084725635,0.04809518953162139,0.04739608869545109,0.0,-7.450580596923828e-09
202309,RAM_71,10210077.402326155,10210077.402326155,0.0,3061034.006965842,0.0,7149043.395360313,0.0,0.0,0.0,0.0,0.0,0.2998051715326319,0.0,0.0,0.0,0.0
202309,RAM_73,5410659.149983647,5410659.149983647,0.0,1474324.6277520529,0.0,3936334.522231594,0.0,0.0,0.0,0.0,0.0,0.27248521610467896,0.0,0.0,0.0,4.656612873077393e-10
202309,RAM_80,7455670.509355688,8463336.667642113,236432.02393862716,251462.5715089024,771234.1343477985,8211874.096133211,6.679824983327584e-12,-0.000573792590248,0.0,-0.0005737925969279,-0.000573792590248,0.03372769373235534,0.031711705022632417,0.10344262576786643,0.0,0.0
202309,RAM_90,5815968.402963066,7115114.535314065,153554.4064402481,714992.3639681201,1145591.7259107523,6400122.171345945,12495091.956001583,13186661.720000688,1518153.573293397,691569.7639991048,11668508.14670729,0.12293608122146131,0.02640220781839472,0.19697351267023852,0.0,0.0
202310,RAM_10,19108213.92915592,21250773.07647499,586151.6207594797,593978.5842278993,1556407.526559596,20656794.49224709,17467445.07725167,17915112.123935536,1245187.5287786743,447667.0466838645,16669924.59515686,0.03108498713851994,0.030675374628557562,0.08145227661413085,3.725290298461914e-09,0.0
202310,RAM_100,1905047.888269396,2507258.1903414605,515327.0899558959,609397.2405758508,86883.21211616875,1897860.9497656096,86127.89159801394,101889.752850129,24487.390641036305,15761.861252115055,77402.36220909268,0.31988552326075437,0.2705061080769129,0.045606838889019286,0.0,0.0
202310,RAM_110,17642103.713073146,20774616.84169649,804068.6444204043,3137057.4064519703,2328444.484202935,17637559.435244516,15696302.30617736,16203924.50528418,2520065.974868936,507622.1991068209,13683858.530415244,0.17781651539251236,0.04557668730994783,0.13198224667943154,-3.725290298461914e-09,3.725290298461914e-09
202310,RAM_30,2761467.3512523924,3113722.991872625,51163.42292862888,1806035.2217691604,301092.2176916035,1307687.7701034646,551753.4148844691,676454.7829463815,60420.50594990429,124701.36806191228,616034.2769964772,0.6540128822997235,0.018527621883860052,0.10903341571467463,0.0,0.0
202310,RAM_34,3602215.437574547,4773755.5740478765,66742.87537100218,30988.274943829576,1104797.2611023271,4742767.299104047,6181380.853790463,6850455.423705306,676900.6807023383,669074.5699148428,6173554.743002968,0.008602560141348648,0.018528285308760342,0.30669938548878467,0.0,0.0
202310,RAM_37,5210755.262267343,5521561.800782224,241200.16365704135,0.0,69606.37485784027,5521561.800782224,1125954.9959779202,1143460.2457629468,0.0,17505.24978502677,1143460.2457629468,0.0,0.04628890660124547,0.013358212265673101,0.0,0.0
202310,RAM_40,7135293.873124184,9553048.506282764,250356.2580788328,2565988.9229147597,2167398.375079748,6987059.583368006,10042954.068403097,11321275.631743915,3319534.536073895,1278321.5633408227,8001741.095670023,0.35961923482644775,0.03508702830332263,0.30375740840100174,1.862645149230957e-09,-2.7939677238464355e-09
202310,RAM_50,26203080.7162076,32264597.20396106,684887.1437685501,5279342.860946992,5376629.343984911,26985254.34301407,24795124.688912928,26479986.71437685,2762522.435993453,1684862.025463926,23717464.2783834,0.201477945212813,0.026137657292522914,0.20519073318960018,0.0,0.0
202310,RAM_60,53847947.15819256,59332000.51593576,2666386.5074477824,13912700.984716097,2817666.8502954147,45419299.53121966,23743240.142575797,24336954.643699203,5323597.88910155,593714.5011234084,19013356.754597653,0.25837012771988993,0.04951695743599228,0.05232635595221067,-7.450580596923828e-09,7.450580596923828e-09
202310,RAM_71,10004694.849518737,10004694.849518737,0.0,2879587.9947851654,0.0,7125106.854733571,0.0,0.0,0.0,0.0,0.0,0.2878236705963785,0.0,0.0,0.0,0.0
202310,RAM_73,4774616.959307647,4774616.959307647,0.0,1255462.8598374524,0.0,3519154.099470195,0.0,0.0,0.0,0.0,0.0,0.26294525205630387,0.0,0.0,0.0,0.0
202310,RAM_80,6630067.783972705,7534322.430445757,216762.5852264847,411437.00590829656,687492.0612465673,7122885.42453746,-6.458368523865347e-12,-6.6601925402361385e-12,0.0,-2.0182401637079212e-13,-6.6601925402361385e-12,0.06205622918409523,0.03269387166002722,0.10369306674488105,0.0,0.0
202310,RAM_90,4625266.923525007,5486267.479958947,136699.1256830601,646721.1811045462,724301.4307508806,4839546.2988544,10213980.748939004,10667282.864830378,1297566.910210535,453302.11589137616,9369715.954619844,0.1398235370623037,0.029554862009753803,0.15659667706245073,9.313225746154785e-10,0.0
202311,RAM_10,15867785.828161933,17392530.157643795,517124.46670845966,494835.14921810746,1007619.8627734036,16897695.008425687,16189647.4501504,16575367.974901224,1065335.1802752584,385720.5247508239,15510032.794625966,0.031184889598136666,0.032589579435252654,0.06350097447024357,0.0,0.0
202311,RAM_100,2009791.0572659352,2635718.6141609102,543660.7569892968,784771.7316662162,82266.79990567827,1850946.882494694,84039.22633186291,98792.2466397888,26428.213121071127,14753.0203079259,72364.03351871768,0.39047428777685883,0.27050610809706654,0.04093301122435671,0.0,0.0
202311,RAM_110,19687848.75109994,22973224.36778568,867358.5933411168,3835166.9195332224,2418017.0233446253,19138057.448252454,16301830.433132231,16833531.661615092,2645716.168697844,531701.2284828582,14187815.492917247,0.19479867851580054,0.04405552908834991,0.12281773666153002,0.0,3.725290298461914e-09
202311,RAM_30,550739.7767335929,746808.2215180045,59569.10906236161,277857.1365306862,136499.33572205,468951.0849873183,130559.8753112904,172116.65698527085,26248.476761774386,41556.78167398043,145868.18022349646,0.5045161948872506,0.10816198789138257,0.24784724381380258,0.0,0.0
202311,RAM_34,4039693.712077206,5281801.648329528,58227.07320860628,35981.71826563066,1183880.8630437157,5245819.930063898,5652114.006775061,6639571.927211241,18613.432792900563,987457.9204361804,6620958.49441834,0.008907041184349816,0.014413734643923284,0.29306203574403306,0.0,0.0
202311,RAM_37,4491479.187682964,4759470.587727824,207905.6604533194,0.0,60085.73959154095,4759470.587727824,1338826.297354966,1359671.456177785,0.0,20845.158822818958,1359671.456177785,0.0,0.04628890656411401,0.013377717469183599,0.0,0.0
